6, 0, -3.66309, 3.48866, 6.35382
6, 0.25, -3.12591, 2.79099, 7.30448
6, 0.5, -3.62195, 3.01829, 6.39215
6, 0.75, -3.67856, 2.84651, 6.29786
6, 1, -3.64307, 2.60219, 6.34026
6, 1.25, -3.70208, 2.42398, 6.24575
6, 1.5, -3.63325, 2.16265, 6.3352
6, 1.75, -3.66187, 1.96172, 6.28643
6, 2, -3.65755, 1.74169, 6.28543
6, 2.25, -3.57878, 1.49116, 6.38801
6, 2.5, -3.6062, 1.28793, 6.3399
6, 2.75, -3.6041, 1.07265, 6.3389
6, 3, -3.4289, 0.816404, 6.61515
6, 5, -3.4289, -0.816404, 6.61515
6, 5.25, -3.6041, -1.07265, 6.3389
6, 5.5, -3.6062, -1.28793, 6.3399
6, 5.75, -3.57878, -1.49116, 6.38801
6, 6, -3.65755, -1.74169, 6.28543
6, 6.25, -3.66187, -1.96172, 6.28643
6, 6.5, -3.63325, -2.16265, 6.3352
6, 6.75, -3.70208, -2.42398, 6.24575
6, 7, -3.64307, -2.60219, 6.34026
6, 7.25, -3.67856, -2.84651, 6.29786
6, 7.5, -3.62195, -3.01829, 6.39215
6, 7.75, -3.12591, -2.79099, 7.30448
6, 8, -3.66309, -3.48866, 6.35382
6.25, 0, -3.86655, 3.47555, 6.41767
6.25, 0.25, -3.76483, 3.17261, 6.55264
6.25, 0.5, -3.82331, 3.0071, 6.45554
6.25, 0.75, -3.75446, 2.74202, 6.54613
6.25, 1, -3.70622, 2.49858, 6.6026
6.25, 1.25, -3.77618, 2.3336, 6.49359
6.25, 1.5, -3.79019, 2.12932, 6.45819
6.25, 1.75, -3.83165, 1.93735, 6.39654
6.25, 2, -3.89444, 1.75031, 6.30237
6.25, 2.25, -3.77859, 1.48596, 6.45209
6.25, 2.5, -3.7768, 1.27308, 6.44988
6.25, 2.75, -3.77374, 1.06004, 6.4495
6.25, 3, -3.74137, 0.840758, 6.49365
6.25, 3.25, -2.30911, 0.389175, 12.0654
6.25, 3.5, -2.31586, 0.260209, 12.0061
6.25, 3.75, -2.32083, 0.130384, 11.9385
6.25, 4, -2.3207, 2.84204e-16, 11.939
6.25, 4.25, -2.32083, -0.130384, 11.9385
6.25, 4.5, -2.31586, -0.260209, 12.0061
6.25, 4.75, -2.30911, -0.389175, 12.0654
6.25, 5, -3.74137, -0.840758, 6.49365
6.25, 5.25, -3.77374, -1.06004, 6.4495
6.25, 5.5, -3.7768, -1.27308, 6.44988
6.25, 5.75, -3.77859, -1.48596, 6.45209
6.25, 6, -3.89444, -1.75031, 6.30237
6.25, 6.25, -3.83165, -1.93735, 6.39654
6.25, 6.5, -3.79019, -2.12932, 6.45819
6.25, 6.75, -3.77618, -2.3336, 6.49359
6.25, 7, -3.70622, -2.49858, 6.6026
6.25, 7.25, -3.75446, -2.74202, 6.54613
6.25, 7.5, -3.82331, -3.0071, 6.45554
6.25, 7.75, -3.76483, -3.17261, 6.55264
6.25, 8, -3.86655, -3.47555, 6.41767
6.5, 0, -3.96698, 3.37615, 6.62
6.5, 0.25, -3.99283, 3.18577, 6.57088
6.5, 0.5, -3.92291, 2.92132, 6.66083
6.5, 0.75, -3.81203, 2.63598, 6.81349
6.5, 1, -3.914, 2.4983, 6.65382
6.5, 1.25, -3.4952, 2.04506, 7.35516
6.5, 1.5, -3.51612, 1.87027, 7.29985
6.5, 1.75, -3.88632, 1.86047, 6.66203
6.5, 2, -3.96168, 1.68582, 6.55107
6.5, 2.25, -3.99059, 1.48586, 6.50391
6.5, 2.5, -3.95598, 1.26255, 6.54808
6.5, 2.75, -3.985, 1.05984, 6.50043
6.5, 3, -4.0173, 0.854744, 6.45233
6.5, 3.25, -2.50478, 0.399699, 11.7027
6.5, 3.5, -2.49585, 0.265516, 11.7597
6.5, 3.75, -2.50595, 0.133295, 11.701
6.5, 4, -2.50574, 3.06864e-16, 11.7014
6.5, 4.25, -2.50595, -0.133295, 11.701
6.5, 4.5, -2.49585, -0.265516, 11.7597
6.5, 4.75, -2.50478, -0.399699, 11.7027
6.5, 5, -4.0173, -0.854744, 6.45233
6.5, 5.25, -3.985, -1.05984, 6.50043
6.5, 5.5, -3.95598, -1.26255, 6.54808
6.5, 5.75, -3.99059, -1.48586, 6.50391
6.5, 6, -3.96168, -1.68582, 6.55107
6.5, 6.25, -3.88632, -1.86047, 6.66203
6.5, 6.5, -3.51612, -1.87027, 7.29985
6.5, 6.75, -3.4952, -2.04506, 7.35516
6.5, 7, -3.914, -2.4983, 6.65382
6.5, 7.25, -3.81203, -2.63598, 6.81349
6.5, 7.5, -3.92291, -2.92132, 6.66083
6.5, 7.75, -3.99283, -3.18577, 6.57088
6.5, 8, -3.96698, -3.37615, 6.62
6.75, 0, -4.12662, 3.33464, 6.73343
6.75, 0.25, -4.15381, 3.14683, 6.68318
6.75, 0.5, -4.08169, 2.88605, 6.77457
