4.5, 0, -2.60756, 3.86304, 5.61307
4.5, 0.25, -2.60332, 3.61572, 5.60855
4.5, 0.5, -2.59872, 3.36871, 5.60497
4.5, 0.75, -2.59415, 3.12259, 5.60124
4.5, 1, -2.59012, 2.87791, 5.59856
4.5, 1.25, -2.61204, 2.66041, 5.55339
4.5, 1.5, -2.58167, 2.39043, 5.59333
4.5, 1.75, -2.57816, 2.14847, 5.59072
4.5, 2, -2.57483, 1.90728, 5.5879
4.5, 2.25, -2.57258, 1.66741, 5.58528
4.5, 2.5, -2.56921, 1.42734, 5.58397
4.5, 2.75, -2.56729, 1.18856, 5.58275
4.5, 3, -2.56596, 0.950354, 5.58059
4.5, 3.25, -2.5645, 0.71236, 5.57948
4.5, 3.5, -1.17385, 0.21738, 14.9343
4.5, 3.75, -1.17766, 0.109043, 14.6634
4.5, 4, -1.1801, 1.4452e-16, 14.5975
4.5, 4.25, -1.17766, -0.109043, 14.6634
4.5, 4.5, -1.17385, -0.21738, 14.9343
4.5, 4.75, -2.5645, -0.71236, 5.57948
4.5, 5, -2.56596, -0.950354, 5.58059
4.5, 5.25, -2.56729, -1.18856, 5.58275
4.5, 5.5, -2.56921, -1.42734, 5.58397
4.5, 5.75, -2.57258, -1.66741, 5.58528
4.5, 6, -2.57483, -1.90728, 5.5879
4.5, 6.25, -2.57816, -2.14847, 5.59072
4.5, 6.5, -2.58167, -2.39043, 5.59333
4.5, 6.75, -2.61204, -2.66041, 5.55339
4.5, 7, -2.59012, -2.87791, 5.59856
4.5, 7.25, -2.59415, -3.12259, 5.60124
4.5, 7.5, -2.59872, -3.36871, 5.60497
4.5, 7.75, -2.60332, -3.61572, 5.60855
4.5, 8, -2.60756, -3.86304, 5.61307
4.75, 0, -2.80297, 3.80064, 5.72042
4.75, 0.25, -2.79744, 3.55607, 5.71675
4.75, 0.5, -2.82097, 3.34691, 5.67081
4.75, 0.75, -2.78888, 3.0725, 5.7095
4.75, 1, -2.78366, 2.83084, 5.70662
4.75, 1.25, -2.80736, 2.61703, 5.66073
4.75, 1.5, -2.77563, 2.35223, 5.70087
4.75, 1.75, -2.77279, 2.11484, 5.69771
4.75, 2, -2.76952, 1.87764, 5.69544
4.75, 2.25, -2.76678, 1.64131, 5.69379
4.75, 2.5, -2.76335, 1.40509, 5.69255
4.75, 2.75, -2.76194, 1.17032, 5.69051
4.75, 3, -2.75899, 0.935252, 5.6897
4.75, 3.25, -2.78596, 0.708296, 5.64514
4.75, 3.5, -1.31717, 0.223249, 14.3327
4.75, 3.75, -1.33411, 0.11306, 13.9397
4.75, 4, -1.33375, 1.63337e-16, 13.9402
4.75, 4.25, -1.33411, -0.11306, 13.9397
4.75, 4.5, -1.31717, -0.223249, 14.3327
4.75, 4.75, -2.78596, -0.708296, 5.64514
4.75, 5, -2.75899, -0.935252, 5.6897
4.75, 5.25, -2.76194, -1.17032, 5.69051
4.75, 5.5, -2.76335, -1.40509, 5.69255
4.75, 5.75, -2.76678, -1.64131, 5.69379
4.75, 6, -2.76952, -1.87764, 5.69544
4.75, 6.25, -2.77279, -2.11484, 5.69771
4.75, 6.5, -2.77563, -2.35223, 5.70087
4.75, 6.75, -2.80736, -2.61703, 5.66073
4.75, 7, -2.78366, -2.83084, 5.70662
4.75, 7.25, -2.78888, -3.0725, 5.7095
4.75, 7.5, -2.82097, -3.34691, 5.67081
4.75, 7.75, -2.79744, -3.55607, 5.71675
4.75, 8, -2.80297, -3.80064, 5.72042
5, 0, -2.99937, 3.74921, 5.82593
5, 0.25, -3.02287, 3.54243, 5.77957
5, 0.5, -2.98936, 3.26962, 5.81912
5, 0.75, -2.98395, 3.03058, 5.8165
5, 1, -2.95163, 2.76715, 5.85627
5, 1.25, -2.97562, 2.55717, 5.80927
5, 1.5, -2.97087, 2.32099, 5.80716
5, 1.75, -2.96795, 2.08684, 5.80404
5, 2, -2.96462, 1.85289, 5.80175
5, 2.25, -2.96164, 1.61964, 5.7997
5, 2.5, -2.95812, 1.38662, 5.7985
5, 2.75, -2.95576, 1.15459, 5.79696
5, 3, -2.95502, 0.923444, 5.79565
5, 3.25, -2.95243, 0.691977, 5.79519
5, 3.5, -1.4791, 0.231109, 13.6187
5, 3.75, -1.47924, 0.115566, 13.6189
5, 4, -1.46766, 1.79737e-16, 13.8796
5, 4.25, -1.47924, -0.115566, 13.6189
5, 4.5, -1.4791, -0.231109, 13.6187
5, 4.75, -2.95243, -0.691977, 5.79519
5, 5, -2.95502, -0.923444, 5.79565
5, 5.25, -2.95576, -1.15459, 5.79696
5, 5.5, -2.95812, -1.38662, 5.7985
5, 5.75, -2.96164, -1.61964, 5.7997
5, 6, -2.96462, -1.85289, 5.80175
5, 6.25, -2.96795, -2.08684, 5.80404
5, 6.5, -2.97087, -2.32099, 5.80716
5, 6.75, -2.97562, -2.55717, 5.80927
5, 7, -2.95163, -2.76715, 5.85627
5, 7.25, -2.98395, -3.03058, 5.8165
5, 7.5, -2.98936, -3.26962, 5.81912
5, 7.75, -3.02287, -3.54243, 5.77957
5, 8, -2.99937, -3.74921, 5.82593
5.25, 0, -3.15601, 3.65914, 5.98063
5.25, 0.25, -3.18047, 3.45703, 5.93289
5.25, 0.5, -3.17606, 3.22209, 5.92859
