3.5, 0, -1.70104, 4.00245, 4.82997
3.5, 0.25, -1.69528, 3.73959, 4.82657
3.5, 0.5, -1.70857, 3.51764, 4.82412
3.5, 0.75, -1.67538, 3.20293, 4.82009
3.5, 1, -1.71964, 3.03467, 4.76746
3.5, 1.25, -1.77219, 2.86677, 4.71995
3.5, 1.5, -1.7778, 2.61442, 4.71749
3.5, 1.75, -1.79409, 2.37453, 4.70982
3.5, 2, -1.83055, 2.15359, 4.67579
3.5, 2.25, -1.79452, 1.8473, 4.6911
3.5, 2.5, -1.83368, 1.61795, 4.67142
3.5, 2.75, -1.83128, 1.34653, 4.66964
3.5, 3, -1.82944, 1.07614, 4.66824
3.5, 3.25, -1.83993, 0.811734, 4.66709
3.5, 3.5, -4.53246, 1.33308, 8.18295
3.5, 3.75, -4.68824, 0.689447, 8.15742
3.5, 4, -4.70942, 5.76738e-16, 8.15696
3.5, 4.25, -4.68824, -0.689447, 8.15742
3.5, 4.5, -4.53246, -1.33308, 8.18295
3.5, 4.75, -1.83993, -0.811734, 4.66709
3.5, 5, -1.82944, -1.07614, 4.66824
3.5, 5.25, -1.83128, -1.34653, 4.66964
3.5, 5.5, -1.83368, -1.61795, 4.67142
3.5, 5.75, -1.79452, -1.8473, 4.6911
3.5, 6, -1.83055, -2.15359, 4.67579
3.5, 6.25, -1.79409, -2.37453, 4.70982
3.5, 6.5, -1.7778, -2.61442, 4.71749
3.5, 6.75, -1.77219, -2.86677, 4.71995
3.5, 7, -1.71964, -3.03467, 4.76746
3.5, 7.25, -1.67538, -3.20293, 4.82009
3.5, 7.5, -1.70857, -3.51764, 4.82412
3.5, 7.75, -1.69528, -3.73959, 4.82657
3.5, 8, -1.70104, -4.00245, 4.82997
3.75, 0, -1.92628, 3.95134, 4.8821
3.75, 0.25, -1.92642, 3.70465, 4.82752
3.75, 0.5, -2.01723, 3.62068, 4.62164
3.75, 0.75, -1.99504, 3.32506, 4.66965
3.75, 1, -2.019, 3.10615, 4.61596
3.75, 1.25, -2.04158, 2.87915, 4.61402
3.75, 1.5, -2.00565, 2.57135, 4.61076
3.75, 1.75, -1.94355, 2.24256, 4.63071
3.75, 2, -2.02198, 2.07383, 4.60705
3.75, 2.25, -2.02648, 1.81863, 4.60487
3.75, 2.5, -2.03757, 1.56736, 4.6037
3.75, 2.75, -2.01296, 1.29036, 4.6018
3.75, 3, -2.04373, 1.04807, 4.58975
3.75, 3.25, -4.481, 1.72346, 8.19583
3.75, 3.5, -4.59219, 1.17748, 8.17351
3.75, 3.75, -4.70019, 0.602589, 8.15742
3.75, 4, -4.70942, 5.76738e-16, 8.15696
3.75, 4.25, -4.70019, -0.602589, 8.15742
3.75, 4.5, -4.59219, -1.17748, 8.17351
3.75, 4.75, -4.481, -1.72346, 8.19583
3.75, 5, -2.04373, -1.04807, 4.58975
3.75, 5.25, -2.01296, -1.29036, 4.6018
3.75, 5.5, -2.03757, -1.56736, 4.6037
3.75, 5.75, -2.02648, -1.81863, 4.60487
3.75, 6, -2.02198, -2.07383, 4.60705
3.75, 6.25, -1.94355, -2.24256, 4.63071
3.75, 6.5, -2.00565, -2.57135, 4.61076
3.75, 6.75, -2.04158, -2.87915, 4.61402
3.75, 7, -2.019, -3.10615, 4.61596
3.75, 7.25, -1.99504, -3.32506, 4.66965
3.75, 7.5, -2.01723, -3.62068, 4.62164
3.75, 7.75, -1.92642, -3.70465, 4.82752
3.75, 8, -1.92628, -3.95134, 4.8821
4, 0, -2.16732, 3.94058, 4.88353
4, 0.25, -2.20062, 3.75105, 4.82997
4, 0.5, -2.18526, 3.47656, 4.72378
4, 0.75, -2.25291, 3.32816, 4.67149
4, 1, -2.24909, 3.06695, 4.66843
4, 1.25, -2.22499, 2.78124, 4.6144
4, 1.5, -2.147, 2.43977, 4.61058
4, 1.75, -2.21796, 2.26837, 4.60974
4, 2, -2.25747, 2.05224, 4.57626
4, 2.25, -2.20717, 1.75571, 4.60588
4, 2.5, -2.16857, 1.47857, 4.60395
4, 2.75, -2.21443, 1.2582, 4.57107
4, 3, -4.25124, 1.93238, 8.26005
4, 3.25, -4.47777, 1.52651, 8.19403
4, 3.5, -4.75125, 1.07983, 8.15534
4, 3.75, -4.67931, 0.531739, 8.15696
4, 4, -4.70942, 5.76738e-16, 8.15696
4, 4.25, -4.67931, -0.531739, 8.15696
4, 4.5, -4.75125, -1.07983, 8.15534
4, 4.75, -4.47777, -1.52651, 8.19403
4, 5, -4.25124, -1.93238, 8.26005
4, 5.25, -2.21443, -1.2582, 4.57107
4, 5.5, -2.16857, -1.47857, 4.60395
4, 5.75, -2.20717, -1.75571, 4.60588
4, 6, -2.25747, -2.05224, 4.57626
4, 6.25, -2.21796, -2.26837, 4.60974
4, 6.5, -2.147, -2.43977, 4.61058
4, 6.75, -2.22499, -2.78124, 4.6144
4, 7, -2.24909, -3.06695, 4.66843
4, 7.25, -2.25291, -3.32816, 4.67149
4, 7.5, -2.18526, -3.47656, 4.72378
4, 7.75, -2.20062, -3.75105, 4.82997
4, 8, -2.16732, -3.94058, 4.88353
4.25, 0, -2.4083, 3.93192, 4.98882
4.25, 0.25, -2.40444, 3.68026, 4.88235
4.25, 0.5, -2.4376, 3.48228, 4.8286
4.25, 0.75, -2.42782, 3.22057, 4.82567
4.25, 1, -2.51521, 3.07985, 4.67079
4.25, 1.25, -2.46203, 2.7635, 4.66727
4.25, 1.5, -2.47504, 2.52555, 4.61432
4.25, 1.75, -2.41949, 2.22198, 4.61109
4.25, 2, -2.46321, 2.01079, 4.66093
4.25, 2.25, -2.44316, 1.74512, 4.6082
4.25, 2.5, -5.47852, 3.3542, 8.22205
4.25, 2.75, -4.04299, 2.06275, 8.34489
4.25, 3, -4.39316, 1.79313, 8.2186
4.25, 3.25, -4.63586, 1.41914, 8.16844
4.25, 3.5, -4.77401, 0.974288, 8.15534
4.25, 3.75, -4.68509, 0.478071, 8.15696
4.25, 4, -4.70942, 5.76738e-16, 8.15696
4.25, 4.25, -4.68509, -0.478071, 8.15696
4.25, 4.5, -4.77401, -0.974288, 8.15534
4.25, 4.75, -4.63586, -1.41914, 8.16844
4.25, 5, -4.39316, -1.79313, 8.2186
4.25, 5.25, -4.04299, -2.06275, 8.34489
4.25, 5.5, -2.55578, -1.56476, 4.61189
4.25, 5.75, -2.44316, -1.74512, 4.6082
4.25, 6, -2.46321, -2.01079, 4.66093
4.25, 6.25, -2.41949, -2.22198, 4.61109
4.25, 6.5, -2.47504, -2.52555, 4.61432
4.25, 6.75, -2.46203, -2.7635, 4.66727
4.25, 7, -2.51521, -3.07985, 4.67079
4.25, 7.25, -2.42782, -3.22057, 4.82567
4.25, 7.5, -2.4376, -3.48228, 4.8286
4.25, 7.75, -2.40444, -3.68026, 4.88235
4.25, 8, -2.4083, -3.93192, 4.98882
4.5, 0, -2.62237, 3.88499, 5.04151
4.5, 0.25, -2.62362, 3.64391, 4.98682
4.5, 0.5, -2.65634, 3.4434, 4.82997
4.5, 0.75, -2.73076, 3.28702, 4.72584
4.5, 1, -2.65251, 2.94723, 4.82471
4.5, 1.25, -2.66963, 2.71907, 4.71994
4.5, 1.5, -2.65695, 2.46014, 4.66634
4.5, 1.75, -2.69152, 2.24293, 4.71617
4.5, 2, -5.1435, 3.81, 8.1928
4.5, 2.25, -5.37959, 3.48677, 8.20536
4.5, 2.5, -5.63199, 3.12888, 8.24636
4.5, 2.75, -4.2521, 1.96856, 8.26023
4.5, 3, -4.50214, 1.66746, 8.19583
4.5, 3.25, -4.55207, 1.26446, 8.18295
4.5, 3.5, -4.63483, 0.858302, 8.16425
4.5, 3.75, -4.68936, 0.4342, 8.15696
